base_year,adm_dr_cd,adm_dr_nm,sigungu_nm,sido_nm,sido_nm_1,sigungu__1,sido_nm_12,sigungu__3,Included,Predicted,StdError
2018,1117054,구로3동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00247380547,0.00487221964
2018,1117055,구로4동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00266496071,0.00489958982
2018,1117056,구로5동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00285671793,0.00482134352
2018,1117061,고척1동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00281008961,0.00385330121
2018,1117062,고척2동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00258701849,0.00403176869
2018,1117064,개봉2동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00300402094,0.00230630324
2018,1117065,개봉3동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00271407661,0.00394570568
2018,1117067,오류1동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00263993352,0.00429401165
2018,1117068,오류2동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00241058263,0.00490731469
2018,1117069,수궁동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00247392068,0.00488725361
2018,1117070,가리봉동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00244184505,0.00481728004
2018,1117071,구로2동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.0027663332,0.00468997442
2018,1117072,개봉1동,11170,11,서울특별시,구로구,서울,구로구,Yes,0.00273711868,0.00378923185
2018,1118051,가산동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00230384772,0.00471066405
2018,1118052,독산1동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00188775642,0.00375615891
2018,1118053,독산2동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00180854668,0.00297921879
2018,1118054,독산3동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00214942084,0.00453806766
2018,1118055,독산4동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00195229778,0.00396564223
2018,1118057,시흥1동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00164258076,0.00384534874
2018,1118058,시흥2동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00157783155,0.00461392649
2018,1118059,시흥3동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00154982761,0.00479090966
2018,1118060,시흥4동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00171690422,0.00362107912
2018,1118061,시흥5동,11180,11,서울특별시,금천구,서울,금천구,Yes,0.00158971734,0.0045818868
2018,1119054,여의동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00320627019,0.00452856258
2018,1119055,당산1동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.0031749489,0.0041357194
2018,1119056,당산2동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00297005543,0.00428548295
2018,1119061,양평1동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00276467661,0.00456461952
2018,1119062,양평2동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00228760585,0.00468354172
2018,1119063,신길1동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00331354051,0.00426638839
2018,1119065,신길3동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.0031174143,0.00460367171
2018,1119066,신길4동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00316229172,0.00450899703
2018,1119067,신길5동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00295879686,0.00481213184
2018,1119068,신길6동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00288478477,0.00481561393
2018,1119069,신길7동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.0030909279,0.00458356486
2018,1119070,대림1동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00272307009,0.0049308087
2018,1119071,대림2동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.0026116859,0.00493561835
2018,1119072,대림3동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00288353935,0.0048686885
2018,1119073,영등포본동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00345275742,0.00393303012
2018,1119074,영등포동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00379849743,0.00245567607
2018,1119075,도림동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00316011433,0.00452956726
2018,1119076,문래동,11190,11,서울특별시,영등포구,서울,영등포구,Yes,0.00302728834,0.00451208821
2018,1120052,노량진2동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00294006947,0.0044548413
2018,1120053,상도1동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00283775583,0.00208839393
2018,1120054,상도2동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00285667373,0.00395856819
2018,1120055,상도3동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00275293314,0.00444155082
2018,1120056,상도4동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00275548751,0.00391956144
2018,1120063,사당1동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00233629454,0.00498882891
2018,1120065,사당3동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00240920889,0.00472176674
2018,1120066,사당4동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00224423958,0.00481741742
2018,1120067,사당5동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00233013532,0.00454973738
2018,1120068,대방동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00302534023,0.00454317849
2018,1120069,신대방1동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00256989537,0.00491253576
2018,1120070,신대방2동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00269079919,0.00478628779
2018,1120071,흑석동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00250381666,0.00412741433
2018,1120072,노량진1동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00271423239,0.00433992916
2018,1120073,사당2동,11200,11,서울특별시,동작구,서울,동작구,Yes,0.00240082359,0.0047527184
2018,1121052,보라매동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00250003505,0.00452121331
2018,1121054,청림동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00243793813,0.00415323582
2018,1121057,행운동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.002142767,0.00446278969
2018,1121058,낙성대동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00166786122,0.00427984722
2018,1121061,중앙동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00222023944,0.00417741082
2018,1121062,인헌동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00187523124,0.00471517338
2018,1121063,남현동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00192073262,0.0049998366
2018,1121064,서원동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00207533078,0.00442555916
2018,1121065,신원동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.0020950044,0.00458149625
2018,1121066,서림동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00160993757,0.00351333602
2018,1121068,신사동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00238684562,0.00481753457
2018,1121069,신림동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00238906952,0.00468031708
2018,1121071,난향동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00169342157,0.00428746465
2018,1121072,조원동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00236615425,0.0048258615
2018,1121073,대학동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00143099989,0.00456154433
2018,1121078,은천동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00234351513,0.0042234251
2018,1121079,성현동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00246829355,0.00389206726
2018,1121080,청룡동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00189024373,0.00399734812
2018,1121081,난곡동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00186207746,0.00444676315
2018,1121082,삼성동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.00155099293,0.00429927551
2018,1121083,미성동,11210,11,서울특별시,관악구,서울,관악구,Yes,0.0020745544,0.00461067136
2018,1122051,서초1동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00381920594,0.00467703459
2018,1122052,서초2동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00399795291,0.00457813917
2018,1122053,서초3동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00339209261,0.0049395402
2018,1122054,서초4동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00330315564,0.00506629752
2018,1122055,잠원동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00256207778,0.00512090299
2018,1122056,반포본동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00232646602,0.00500041711
2018,1122057,반포1동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00299583615,0.00516430222
2018,1122058,반포2동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00237150161,0.0050716462
2018,1122059,반포3동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00240982173,0.00509144183
2018,1122060,반포4동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00287306249,0.00516921758
2018,1122061,방배본동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00252339506,0.00508549413
2018,1122062,방배1동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00287274969,0.0051246205
2018,1122063,방배2동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.0024495591,0.00510319094
2018,1122064,방배3동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.002808354,0.00504970822
2018,1122065,방배4동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00270747029,0.00513228136
2018,1122066,양재1동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00412601754,0.00385705786
2018,1122067,양재2동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00331377112,0.00505791355
2018,1122068,내곡동,11220,11,서울특별시,서초구,서울,서초구,Yes,0.00328437499,0.00518718344
2018,1123051,신사동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00264478225,0.00504174497
2018,1123052,논현1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00314801922,0.00513764819
2018,1123053,논현2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00341938819,0.00505698258
2018,1123058,삼성1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00440828001,0.00472465555
2018,1123059,삼성2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00394367452,0.00478249959
2018,1123060,대치1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00382765631,0.00317856628
2018,1123063,대치4동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00390800844,0.00388834271
2018,1123064,역삼1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00371460743,0.00484945768
2018,1123065,역삼2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.0038734905,0.00446220312
2018,1123066,도곡1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00410765909,0.00440205411
2018,1123067,도곡2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00401617644,0.00422039664
2018,1123068,개포1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00378066424,0.00466997978
2018,1123071,개포4동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00402797565,0.00455136228
2018,1123072,일원본동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00334664609,0.00491864294
2018,1123073,일원1동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00345911272,0.00469568518
2018,1123074,일원2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00372160607,0.00431917434
2018,1123075,수서동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00305919972,0.00489929208
2018,1123076,세곡동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00284928429,0.00521361729
2018,1123077,압구정동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00313850214,0.00489894277
2018,1123078,청담동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00410416287,0.00492533075
2018,1123079,대치2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00391350363,0.00327510039
2018,1123080,개포2동,11230,11,서울특별시,강남구,서울,강남구,Yes,0.00366835419,0.00439484276
2018,1124051,풍납1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00552453136,0.00478635884
2018,1124052,풍납2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00547464129,0.00474728368
2018,1124053,거여1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00231377328,0.00515038176
2018,1124054,거여2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00218697423,0.00531453803
2018,1124055,마천1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00206873547,0.00538227894
2018,1124056,마천2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00223494304,0.00525935321
2018,1124057,방이1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00298281204,0.00374086995
2018,1124058,방이2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00350687034,0.00380579396
2018,1124059,오륜동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00327057148,0.00461731155
2018,1124060,오금동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00258678114,0.00465587068
2018,1124061,송파1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00315938154,0.00312369651
2018,1124062,송파2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.0027076724,0.0028115312
2018,1124063,석촌동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00335597033,0.00413656124
2018,1124064,삼전동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00370021181,0.0045734626
2018,1124065,가락본동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.0026316544,0.00418406622
2018,1124066,가락1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00294069922,0.00432529127
2018,1124067,가락2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.0024826774,0.00472893737
2018,1124068,문정1동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00249589235,0.00494717107
2018,1124069,문정2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00260563113,0.00511401551
2018,1124071,잠실본동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00410805942,0.00457666106
2018,1124075,잠실4동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00444788127,0.00453118193
2018,1124077,잠실6동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00485809794,0.00463869502
2018,1124078,잠실7동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00421789988,0.00440566179
2018,1124079,잠실2동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00499826055,0.00478119282
2018,1124080,잠실3동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00446078443,0.00462479821
2018,1124081,장지동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00240182899,0.00520010321
2018,1124082,위례동,11240,11,서울특별시,송파구,서울,송파구,Yes,0.00223498547,0.00534418559
2018,1125051,강일동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00218506443,0.00517304062
2018,1125052,상일동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00243487808,0.00456676053
2018,1125053,명일1동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.0031919856,0.00170978721
2018,1125054,명일2동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00281902554,0.00358765502
2018,1125055,고덕1동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00300633661,0.00432816217
2018,1125056,고덕2동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00257074166,0.00487568955
2018,1125058,암사2동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00477699167,0.00472774111
2018,1125059,암사3동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00363775486,0.00436850351
2018,1125061,천호1동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.0036843743,0.00384121174
2018,1125063,천호3동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00397069446,0.00453937091
2018,1125065,성내1동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00408726244,0.00481329938
2018,1125067,성내3동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00358094938,0.00484071183
2018,1125070,둔촌1동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00306685552,0.00494008436
2018,1125071,둔촌2동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00298670901,0.00479386754
2018,1125072,암사1동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00397817687,0.00410257119
2018,1125074,길동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00318246821,0.00421712828
2018,1125066,성내2동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00421428953,0.00478353557
2018,1125073,천호2동,11250,11,서울특별시,강동구,서울,강동구,Yes,0.00501257922,0.00472052058
2018,1106082,제기동,11060,11,서울특별시,동대문구,서울,동대문구,Yes,0.00510514766,0.00433032628
2018,1108060,안암동,11080,11,서울특별시,성북구,서울,성북구,Yes,0.00489488196,0.00451670334
2018,1108084,종암동,11080,11,서울특별시,성북구,서울,성북구,Yes,0.00377704418,0.00436763605
